voc_id,building_id,voc_date,title,request_contents,building_floor_name,zone_name,reply,reply_write_date,user_group_name,reply_writer,title_clean,all_text,주제 대분류,주제 중분류,작업유형 대분류,작업유형 중분류,주제_score,작업유형_score,run_id,tagged_at
7422,95,2025-12-13 09:30:00,4층 여자 화장실 세면대 배수 상태 확인,<p>4층 여자 화장실 세면대 배수 상태 확인<br></p>,4F,화장실(여),<p>4층 여자 화장실 세면대 배수 상태 확인 양호<br></p>,2025-12-13 15:08:10.017820,시설,주민재,4층 여자 화장실 세면대 배수 상태 확인,4층 여자 화장실 세면대 배수 상태 확인 4층 여자 화장실 세면대 배수 상태 확인 4층 여자 화장실 세면대 배수 상태 확인 양호,시설,급배수/위생,작업,교체,7.5,3.9000000000000004,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7423,95,2025-12-13 09:31:00,2층 남자 화장실 소변기 배수 상태 점검,<p>2층 남자 화장실 소변기 배수 상태 점검<br></p>,2F,화장실(남),<p>2층 남자 화장실 소변기 배수 상태 점검&nbsp; 양호<br></p>,2025-12-13 15:08:32.788065,시설,주민재,2층 남자 화장실 소변기 배수 상태 점검,2층 남자 화장실 소변기 배수 상태 점검 2층 남자 화장실 소변기 배수 상태 점검 2층 남자 화장실 소변기 배수 상태 점검 양호,시설,급배수/위생,점검,상태점검,7.199999999999999,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7424,95,2025-12-13 09:32:00,3층 남자 화장실 세면대 배수 상태 확인,<p>3층 남자 화장실 세면대 배수 상태 확인<br></p>,3F,화장실(남),<p>3층 남자 화장실 세면대 배수 상태 확인&nbsp; 양호<br></p>,2025-12-13 15:08:55.375422,시설,주민재,3층 남자 화장실 세면대 배수 상태 확인,3층 남자 화장실 세면대 배수 상태 확인 3층 남자 화장실 세면대 배수 상태 확인 3층 남자 화장실 세면대 배수 상태 확인 양호,시설,급배수/위생,작업,교체,7.5,3.9000000000000004,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7425,95,2025-12-14 09:04:00,1층 남자 화장실  세면대  배수 상태 점검,<p>1층 남자 화장실&nbsp;&nbsp;세면대&nbsp;&nbsp;배수 상태 점검<br></p>,1F,화장실(남),<p>1층 남자 화장실&nbsp;&nbsp;세면대&nbsp;&nbsp;배수 상태 점검&nbsp; 양호<br></p>,2025-12-14 15:14:20.012303,시설,주민재,1층 남자 화장실 세면대 배수 상태 점검,1층 남자 화장실 세면대 배수 상태 점검 1층 남자 화장실 세면대 배수 상태 점검 1층 남자 화장실 세면대 배수 상태 점검 양호,시설,급배수/위생,점검,상태점검,7.5,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7426,95,2025-12-14 09:04:00,2층 여자 화장실 세면대 배수 상태 확인,<p>2층 여자 화장실 세면대 배수 상태 확인<br></p>,2F,화장실(여),<p>2층 여자 화장실 세면대 배수 상태 확인&nbsp; 양호<br></p>,2025-12-14 15:14:40.561071,시설,주민재,2층 여자 화장실 세면대 배수 상태 확인,2층 여자 화장실 세면대 배수 상태 확인 2층 여자 화장실 세면대 배수 상태 확인 2층 여자 화장실 세면대 배수 상태 확인 양호,시설,급배수/위생,작업,교체,7.5,3.9000000000000004,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7427,95,2025-12-14 09:05:00,3층 여자 화장실 양변기 배수 상태 확인,<p>3층 여자 화장실 양변기 배수 상태 확인<br></p>,3F,화장실(여),<p>3층 여자 화장실 양변기 배수 상태 확인&nbsp; 양호<br></p>,2025-12-14 15:15:13.394900,시설,주민재,3층 여자 화장실 양변기 배수 상태 확인,3층 여자 화장실 양변기 배수 상태 확인 3층 여자 화장실 양변기 배수 상태 확인 3층 여자 화장실 양변기 배수 상태 확인 양호,시설,급배수/위생,청소/정리,청소/정리,11.100000000000001,3.9000000000000004,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7428,95,2025-12-14 09:06:00,4층 남자 화장실 소변기 배수 상태 점검,<p>4층 남자 화장실 소변기 배수 상태 점검<br></p>,4F,화장실(남),<p>4층 남자 화장실 소변기 배수 상태 점검 양호<br></p>,2025-12-14 15:15:32.745494,시설,주민재,4층 남자 화장실 소변기 배수 상태 점검,4층 남자 화장실 소변기 배수 상태 점검 4층 남자 화장실 소변기 배수 상태 점검 4층 남자 화장실 소변기 배수 상태 점검 양호,시설,급배수/위생,점검,상태점검,7.199999999999999,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7429,95,2025-12-14 13:46:00,"지하5층 공용부 소화기, 소화전, P/V실 압력 게이지 및 외관 상태 점검","<p>지하5층 공용부 소화기, 소화전, P/V실 압력 게이지 및 외관 상태 점검<br></p>",B5F,주차장,<p>점검 완료 - 양호</p>,2025-12-14 15:40:35.363983,시설,박우현,"지하5층 공용부 소화기, 소화전, P/V실 압력 게이지 및 외관 상태 점검","지하5층 공용부 소화기, 소화전, P/V실 압력 게이지 및 외관 상태 점검 지하5층 공용부 소화기, 소화전, P/V실 압력 게이지 및 외관 상태 점검 점검 완료 - 양호",시설,소방/방재,점검,상태점검,7.800000000000001,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7430,95,2025-12-14 13:46:00,"6층, 5층 배연창 전원반 전원 투입 상태 확인 및 배터리 충전 상태 점검","<p>6층, 5층 배연창 전원반 전원 투입 상태 확인 및 배터리 충전 상태 점검<br></p>",6F,사무실A,<p>점검 완료 - 양호<br></p>,2025-12-14 15:40:45.414823,시설,박우현,"6층, 5층 배연창 전원반 전원 투입 상태 확인 및 배터리 충전 상태 점검","6층, 5층 배연창 전원반 전원 투입 상태 확인 및 배터리 충전 상태 점검 6층, 5층 배연창 전원반 전원 투입 상태 확인 및 배터리 충전 상태 점검 점검 완료 - 양호",시설,전기/조명,점검,상태점검,7.199999999999999,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7431,95,2025-12-14 13:47:00,4층~1층 TPS실 케이블 및 통신 장비 외관 상태 점검,<p>4층~1층 TPS실 케이블 및 통신 장비 외관 상태 점검<br></p>,4F,사무실A,<p>점검 완료 - 양호<br></p>,2025-12-14 15:40:54.325893,시설,박우현,4층 1층 TPS실 케이블 및 통신 장비 외관 상태 점검,4층 1층 TPS실 케이블 및 통신 장비 외관 상태 점검 4층 1층 TPS실 케이블 및 통신 장비 외관 상태 점검 점검 완료 - 양호,시설,정보통신/IT,점검,상태점검,7.199999999999999,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7432,95,2025-12-14 13:48:00,"1번 비상 계단 센서등, 층간 표시등 점등 상태 점검","<p>1번 비상 계단 센서등, 층간 표시등 점등 상태 점검<br></p>",1F,상업시설 A,<p>점검 완료 - 양호<br></p>,2025-12-14 15:41:03.463766,시설,박우현,"1번 비상 계단 센서등, 층간 표시등 점등 상태 점검","1번 비상 계단 센서등, 층간 표시등 점등 상태 점검 1번 비상 계단 센서등, 층간 표시등 점등 상태 점검 점검 완료 - 양호",시설,정보통신/IT,점검,상태점검,3.5999999999999996,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7437,95,2025-12-15 13:30:00,B1F 휴계실 입구 천정등 램프 교체 작업,<p>B1F 휴계실 입구 천정등 램프 교체 작업<br></p>,B1F,주차장,<p>B1F 휴계실 입구 천정등 램프 교체 작업 - 완료<br></p>,2025-12-15 16:38:50.130385,시설,오대석,B1F 휴계실 입구 천정등 램프 교체 작업,B1F 휴계실 입구 천정등 램프 교체 작업 B1F 휴계실 입구 천정등 램프 교체 작업 B1F 휴계실 입구 천정등 램프 교체 작업 - 완료,시설,건축/영선,작업,교체,3.5999999999999996,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7436,95,2025-12-15 16:38:00,8층 dnv 공조상태 및 ehp 가동상태 점검,8층 dnv 공조상태 및 ehp 가동상태 점검,8F,사무실A,408호 공조기 off ehp 온도 조정 완료,2025-12-15 16:39:18.679516,시설,김현범,8층 dnv 공조상태 및 ehp 가동상태 점검,8층 dnv 공조상태 및 ehp 가동상태 점검 8층 dnv 공조상태 및 ehp 가동상태 점검 408호 공조기 off ehp 온도 조정 완료,시설,냉난방/공조,작업,설정/제어,15.0,11.399999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7440,95,2025-12-15 16:55:00,1층 올리브영 공조상태 ehp 가동상태 점검,1층 올리브영 공조상태 ehp 가동상태 점검,1F,상업시설 A,1층 올리브영 공조상태 ehp 온도 풍향 조정 완료,2025-12-15 16:56:41.462681,시설,김현범,1층 올리브영 공조상태 ehp 가동상태 점검,1층 올리브영 공조상태 ehp 가동상태 점검 1층 올리브영 공조상태 ehp 가동상태 점검 1층 올리브영 공조상태 ehp 온도 풍향 조정 완료,시설,냉난방/공조,작업,설정/제어,15.0,11.399999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7448,95,2025-12-16 09:50:00,"6FC , 1FA 실외기 작동 불능 상태 작업 공정관리","<p>6FC , 1FA 실외기 작동 불능 상태 작업 공정관리 (삼성 a/s)<br></p>",9F,EHP 실외기실,"<p>6FC&nbsp; 실외기 서브2 콤프 교체 완료 , 1FA 저압 고압 센서 교체 완료<br></p>",2025-12-16 16:19:19.072963,시설,김현범,"6FC , 1FA 실외기 작동 불능 상태 작업 공정관리","6FC , 1FA 실외기 작동 불능 상태 작업 공정관리 (삼성 a/s) 6FC , 1FA 실외기 작동 불능 상태 작업 공정관리 6FC 실외기 서브2 콤프 교체 완료 , 1FA 저압 고압 센서 교체 완료",시설,운영/문서,작업,설정/제어,4.199999999999999,3.9000000000000004,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7446,95,2025-12-16 13:31:00,수협 공조상태 점검  및 ehp 가동상태 점검,<p>수협 공조상태 점검&nbsp;&nbsp;및 ehp 가동상태 점검<br></p>,4F,사무실C,<p>수협 공조상태 점검&nbsp;&nbsp;및 ehp&nbsp; &nbsp;실내기 가동 정지 완료<br></p>,2025-12-16 16:15:25.514167,시설,김현범,수협 공조상태 점검 및 ehp 가동상태 점검,수협 공조상태 점검 및 ehp 가동상태 점검 수협 공조상태 점검 및 ehp 가동상태 점검 수협 공조상태 점검 및 ehp 실내기 가동 정지 완료,시설,냉난방/공조,작업,설정/제어,15.299999999999999,11.7,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7447,95,2025-12-16 14:20:00,PWC 공조상태 점검  및 ehp 가동상태 점검,<p>PWC 공조상태 점검&nbsp;&nbsp;및 ehp 가동상태 점검<br></p>,4F,사무실B,<p>PWC 공조상태 점검&nbsp;&nbsp;및 ehp 가동 정지 완료<br></p>,2025-12-16 16:16:32.894886,시설,김현범,PWC 공조상태 점검 및 ehp 가동상태 점검,PWC 공조상태 점검 및 ehp 가동상태 점검 PWC 공조상태 점검 및 ehp 가동상태 점검 PWC 공조상태 점검 및 ehp 가동 정지 완료,시설,냉난방/공조,작업,설정/제어,11.399999999999999,7.800000000000001,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7473,95,2025-12-17 16:59:00,TPS실 벽부등 램프 교체,<p>TPS실 벽부등 램프 교체<br></p>,3F,상업시설 A,<p>교체 완료</p>,2025-12-17 17:00:16.903063,시설,정영진,TPS실 벽부등 램프 교체,TPS실 벽부등 램프 교체 TPS실 벽부등 램프 교체 교체 완료,시설,전기/조명,작업,교체,3.5999999999999996,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7474,95,2025-12-17 17:00:00,E/V 8호기 전실 센서등 램프 교체 및 재고정,<p>E/V 8호기 전실 센서등 램프 교체 및 재고정<br></p>,6F,사무실A,<p>작업완료</p>,2025-12-17 17:00:56.527098,시설,정영진,E/V 8호기 전실 센서등 램프 교체 및 재고정,E/V 8호기 전실 센서등 램프 교체 및 재고정 E/V 8호기 전실 센서등 램프 교체 및 재고정 작업완료,시설,출입/도어/승강기,작업,교체,13.5,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7492,95,2025-12-18 17:05:00,더워요 🥵,4층 수협 사무실 내부 온도가 높아서 EHP 난방 가동 정지 요청,4F,사무실C,4층 수협 EHP 가동 정지 완료,2025-12-18 17:06:07.825694,시설,안재성,더워요,4층 수협 사무실 내부 온도가 높아서 EHP 난방 가동 정지 요청 더워요 4층 수협 EHP 가동 정지 완료,시설,냉난방/공조,작업,설정/제어,11.25,11.25,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7493,95,2025-12-18 17:21:00,E/V 4호기 카 내부 천정등 램프교체 및 커버세척,<p>E/V 4호기 카 내부 천정등 램프교체 및 커버세척<br></p>,1F,상업시설 A,<p>작업완료</p>,2025-12-18 17:21:37.739144,시설,정영진,E/V 4호기 카 내부 천정등 램프교체 및 커버세척,E/V 4호기 카 내부 천정등 램프교체 및 커버세척 E/V 4호기 카 내부 천정등 램프교체 및 커버세척 작업완료,시설,출입/도어/승강기,작업,교체,13.5,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7495,95,2025-12-19 09:27:00,5층 남자 화장실 양변기  배수 상태 점검,<p>5층 남자 화장실 양변기&nbsp;&nbsp;배수 상태 점검<br></p>,5F,화장실(남),<p>5층 남자 화장실 양변기&nbsp;&nbsp;배수 상태 점검&nbsp; 양호<br></p>,2025-12-19 15:32:23.882839,시설,주민재,5층 남자 화장실 양변기 배수 상태 점검,5층 남자 화장실 양변기 배수 상태 점검 5층 남자 화장실 양변기 배수 상태 점검 5층 남자 화장실 양변기 배수 상태 점검 양호,시설,급배수/위생,점검,상태점검,11.100000000000001,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7496,95,2025-12-19 09:27:00,4층 남자 화장실 세면대 소변기 배수 상태 점검,<p>4층 남자 화장실 세면대 소변기 배수 상태 점검<br></p>,4F,화장실(남),<p>4층 남자 화장실 세면대 소변기 배수 상태 점검&nbsp; 양호<br></p>,2025-12-19 15:32:42.253084,시설,주민재,4층 남자 화장실 세면대 소변기 배수 상태 점검,4층 남자 화장실 세면대 소변기 배수 상태 점검 4층 남자 화장실 세면대 소변기 배수 상태 점검 4층 남자 화장실 세면대 소변기 배수 상태 점검 양호,시설,급배수/위생,점검,상태점검,11.100000000000001,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7497,95,2025-12-19 09:28:00,3층 여자 화장실 양변기 배수 상태 확인,<p>3층 여자 화장실 양변기 배수 상태 확인<br></p>,3F,화장실(여),<p>3층 여자 화장실 양변기 배수 상태 확인&nbsp; 양호<br></p>,2025-12-19 15:32:59.811638,시설,주민재,3층 여자 화장실 양변기 배수 상태 확인,3층 여자 화장실 양변기 배수 상태 확인 3층 여자 화장실 양변기 배수 상태 확인 3층 여자 화장실 양변기 배수 상태 확인 양호,시설,급배수/위생,청소/정리,청소/정리,11.100000000000001,3.9000000000000004,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7498,95,2025-12-19 09:29:00,2층 여자 화장실 세면대  양변기 배수 상태 확인,<p>2층 여자 화장실 세면대&nbsp;&nbsp;양변기 배수 상태 확인<br></p>,2F,화장실(여),<p>2층 여자 화장실 세면대&nbsp;&nbsp;양변기 배수 상태 확인&nbsp; 양호<br></p>,2025-12-19 15:33:36.912569,시설,주민재,2층 여자 화장실 세면대 양변기 배수 상태 확인,2층 여자 화장실 세면대 양변기 배수 상태 확인 2층 여자 화장실 세면대 양변기 배수 상태 확인 2층 여자 화장실 세면대 양변기 배수 상태 확인 양호,시설,급배수/위생,작업,교체,15.0,3.9000000000000004,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7509,95,2025-12-20 10:16:00,5층 여자 화장실 양변기  배수 상태 확인,<p>5층 여자 화장실 양변기&nbsp;&nbsp;배수 상태 확인<br></p>,5F,화장실(여),<p>5층 여자 화장실 양변기&nbsp;&nbsp;배수 상태 확인&nbsp; 양호<br></p>,2025-12-20 15:25:30.522837,시설,주민재,5층 여자 화장실 양변기 배수 상태 확인,5층 여자 화장실 양변기 배수 상태 확인 5층 여자 화장실 양변기 배수 상태 확인 5층 여자 화장실 양변기 배수 상태 확인 양호,시설,급배수/위생,청소/정리,청소/정리,11.100000000000001,3.9000000000000004,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7510,95,2025-12-20 10:17:00,4층 여자 화장실 세면대 배수 상태 확인,<p>4층 여자 화장실 세면대 배수 상태 확인<br></p>,4F,화장실(여),<p>4층 여자 화장실 세면대 배수 상태 확인&nbsp; 양호<br></p>,2025-12-20 15:25:47.822256,시설,주민재,4층 여자 화장실 세면대 배수 상태 확인,4층 여자 화장실 세면대 배수 상태 확인 4층 여자 화장실 세면대 배수 상태 확인 4층 여자 화장실 세면대 배수 상태 확인 양호,시설,급배수/위생,작업,교체,7.5,3.9000000000000004,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7511,95,2025-12-20 10:18:00,3층 여자 화장실 양변기 배수 상태 점검,<p>3층 여자 화장실 양변기 배수 상태 점검<br></p>,3F,화장실(여),<p>3층 여자 화장실 양변기 배수 상태 점검 양호<br></p>,2025-12-20 15:26:08.759704,시설,주민재,3층 여자 화장실 양변기 배수 상태 점검,3층 여자 화장실 양변기 배수 상태 점검 3층 여자 화장실 양변기 배수 상태 점검 3층 여자 화장실 양변기 배수 상태 점검 양호,시설,급배수/위생,점검,상태점검,11.100000000000001,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7512,95,2025-12-20 10:19:00,2층 남자 화장실 소변기 양변기 배수 상태 점검,<p>2층 남자 화장실 소변기 양변기 배수 상태 점검<br></p>,2F,화장실(남),<p>2층 남자 화장실 소변기 양변기 배수 상태 점검 양호<br></p>,2025-12-20 15:26:26.711527,시설,주민재,2층 남자 화장실 소변기 양변기 배수 상태 점검,2층 남자 화장실 소변기 양변기 배수 상태 점검 2층 남자 화장실 소변기 양변기 배수 상태 점검 2층 남자 화장실 소변기 양변기 배수 상태 점검 양호,시설,급배수/위생,점검,상태점검,11.100000000000001,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7513,95,2025-12-20 11:19:00,옥외 송수구 주변 장애물 여부 확인 및 외관 상태 점검,<p>옥외 송수구 주변 장애물 여부 확인 및 외관 상태 점검<br></p>,1F,상업시설 A,<p>점검 완료 - 양호</p>,2025-12-20 16:46:52.015019,시설,박우현,옥외 송수구 주변 장애물 여부 확인 및 외관 상태 점검,옥외 송수구 주변 장애물 여부 확인 및 외관 상태 점검 옥외 송수구 주변 장애물 여부 확인 및 외관 상태 점검 점검 완료 - 양호,환경,청결/미화,점검,상태점검,3.9000000000000004,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7514,95,2025-12-20 11:20:00,방재실 소방 수신기 각 소화전 중계기 신호 상태 양호 여부 점검,<p>방재실 소방 수신기 각 소화전 중계기 신호 상태 양호 여부 점검<br></p>,B1F,방재실,<p>점검 완료 - 양호<br></p>,2025-12-20 16:47:03.031696,시설,박우현,방재실 소방 수신기 각 소화전 중계기 신호 상태 양호 여부 점검,방재실 소방 수신기 각 소화전 중계기 신호 상태 양호 여부 점검 방재실 소방 수신기 각 소화전 중계기 신호 상태 양호 여부 점검 점검 완료 - 양호,시설,소방/방재,점검,상태점검,11.100000000000001,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7515,95,2025-12-20 11:21:00,"9층 전력 공급실 판넬 차단기 온도 측정 및 단자, 부스바 열화 여부 점검","<p>9층 전력 공급실 판넬 차단기 온도 측정 및 단자, 부스바 열화 여부 점검<br></p>",9F,EHP 실외기실,<p>점검 완료 - 양호<br></p>,2025-12-20 16:47:11.604568,시설,박우현,"9층 전력 공급실 판넬 차단기 온도 측정 및 단자, 부스바 열화 여부 점검","9층 전력 공급실 판넬 차단기 온도 측정 및 단자, 부스바 열화 여부 점검 9층 전력 공급실 판넬 차단기 온도 측정 및 단자, 부스바 열화 여부 점검 점검 완료 - 양호",시설,냉난방/공조,점검,상태점검,3.5999999999999996,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7516,95,2025-12-20 11:21:00,"1번 비상계단 센서등, 층간 표시등 점등 상태 점검","<p>1번 비상계단 센서등, 층간 표시등 점등 상태 점검<br></p>",1F,상업시설 A,<p>점검 완료 - 양호<br></p>,2025-12-20 16:47:20.167712,시설,박우현,"1번 비상계단 센서등, 층간 표시등 점등 상태 점검","1번 비상계단 센서등, 층간 표시등 점등 상태 점검 1번 비상계단 센서등, 층간 표시등 점등 상태 점검 점검 완료 - 양호",시설,정보통신/IT,점검,상태점검,3.5999999999999996,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7520,95,2025-12-21 09:30:00,"6F, 5F 배연창 전원반 전원투입상태 및 배터리 충전상태 점검","<p>6F, 5F 배연창 전원반 전원투입상태 및 배터리 충전상태 점검<br></p>",6F,공조실,"<p>6F, 5F 배연창 전원반 전원투입상태 및 배터리 충전상태 점검 - 양호<br></p>",2025-12-21 16:12:47.120609,시설,오대석,"6F, 5F 배연창 전원반 전원투입상태 및 배터리 충전상태 점검","6F, 5F 배연창 전원반 전원투입상태 및 배터리 충전상태 점검 6F, 5F 배연창 전원반 전원투입상태 및 배터리 충전상태 점검 6F, 5F 배연창 전원반 전원투입상태 및 배터리 충전상태 점검 - 양호",시설,전기/조명,점검,상태점검,7.199999999999999,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7522,95,2025-12-21 10:15:00,9층 옥탑 ehp 실외기 외관 및 판넬 덮개  상태 점검,<p>9층 옥탑 ehp 실외기 외관 및 판넬 덮개&nbsp;&nbsp;상태 점검<br></p>,9F,EHP 실외기실,<p>9층 옥탑 ehp 실외기 외관 및 판넬 덮개&nbsp;&nbsp;상태 점검 - 양호<br></p>,2025-12-21 16:14:05.989101,시설,김현범,9층 옥탑 ehp 실외기 외관 및 판넬 덮개 상태 점검,9층 옥탑 ehp 실외기 외관 및 판넬 덮개 상태 점검 9층 옥탑 ehp 실외기 외관 및 판넬 덮개 상태 점검 9층 옥탑 ehp 실외기 외관 및 판넬 덮개 상태 점검 - 양호,시설,냉난방/공조,작업,설정/제어,11.7,11.7,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7521,95,2025-12-21 11:00:00,"2번 비상계단 센서등, 층간표시등 점등상태 점검","<p>2번 비상계단 센서등, 층간표시등 점등상태 점검<br></p>",1F,화장실(남),"<p>2번 비상계단 센서등, 층간표시등 점등상태 점검 - 양호<br></p>",2025-12-21 16:13:56.972771,시설,오대석,"2번 비상계단 센서등, 층간표시등 점등상태 점검","2번 비상계단 센서등, 층간표시등 점등상태 점검 2번 비상계단 센서등, 층간표시등 점등상태 점검 2번 비상계단 센서등, 층간표시등 점등상태 점검 - 양호",시설,정보통신/IT,점검,상태점검,3.5999999999999996,7.199999999999999,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
7524,95,2025-12-21 13:20:00,지하3층 오수 펌프 교번가동 및 오뚜기센서 작동 점검,<p>지하3층 오수 펌프 교번가동 및 오뚜기센서 작동 점검<br></p>,B3F,주차장,<p>지하3층 오수 펌프 교번가동 및 오뚜기센서 작동 점검 -양호<br></p>,2025-12-21 16:15:32.399256,시설,김현범,지하3층 오수 펌프 교번가동 및 오뚜기센서 작동 점검,지하3층 오수 펌프 교번가동 및 오뚜기센서 작동 점검 지하3층 오수 펌프 교번가동 및 오뚜기센서 작동 점검 지하3층 오수 펌프 교번가동 및 오뚜기센서 작동 점검 -양호,시설,소방/방재,점검,상태점검,3.5999999999999996,11.7,auto_20260114_143713,2026-01-14T14:37:15.876171+09:00
